week	name	t	a 	sck	int	ff
14	D. Goldson	4	0	0.0	0	0
14	R. Kerrigan	4	1	1.0	0	0
14	C. Baker	2	0	0.0	0	0
14	W. Blackmon	2	0	0.0	0	0
14	Q. Dunbar	2	0	0.0	0	0
14	K. Jarrett	1	2	0.0	0	0
14	T. Knighton	1	0	1.0	0	0
14	T. Murphy	1	0	1.0	0	1
14	P. Smith	1	0	0.0	0	0
15	D. Hall	8	1	0.0	0	0
15	W. Blackmon	4	0	1.0	0	0
15	B. Breeland	4	1	0.0	0	0
15	Q. Dunbar	3	1	0.0	0	0
15	M. Foster	3	3	0.0	0	0
15	J. Hatcher	3	0	1.0	0	0
15	R. Kerrigan	3	0	1.0	0	1
15	D. Goldson	2	2	0.0	0	0
15	K. Jarrett	2	2	0.0	0	0
15	T. Knighton	2	0	0.0	0	0
15	P. Smith	2	2	1.0	0	0
15	H. Bates	1	0	0.0	0	0
15	W. Compton	1	4	0.0	0	0
15	R. Jean Francois	1	1	1.0	0	0
15	T. Murphy	1	0	0.0	0	0
15	C. Baker	0	2	0.0	0	0
15	F. Kearse	0	1	0.0	0	0
15	K. Robinson	0	1	0.0	0	0
16	D. Goldson	9	1	0.0	0	0
16	W. Compton	7	1	1.0	0	0
16	M. Foster	7	1	0.0	0	0
16	K. Jarrett	6	2	0.0	0	0
16	D. Hall	4	0	0.0	0	1
16	R. Kerrigan	4	0	0.0	0	0
16	W. Blackmon	3	0	0.0	0	0
16	B. Breeland	3	0	0.0	0	1
16	P. Smith	3	1	3.0	0	1
16	Q. Dunbar	2	0	0.0	0	0
16	R. Jean Francois	2	0	1.0	0	0
16	T. Knighton	2	0	0.0	0	0
17	W. Blackmon	7	0	0.0	1	1
17	W. Compton	5	0	0.0	1	0
17	K. Robinson	5	0	0.0	0	0
17	M. Foster	4	1	0.0	0	0
17	B. Breeland	3	1	0.0	0	0
17	D. Hall	3	0	0.0	0	0
17	K. Jarrett	3	1	0.0	0	0
17	J. Johnson	3	2	0.0	0	0
17	C. Baker	1	0	1.0	0	0
17	H. Bates	1	0	0.0	0	0
17	D. Everett	1	1	0.0	0	0
17	C. Fields	1	0	0.0	0	0
17	J. Harris	1	0	0.0	0	0
17	F. Kearse	1	0	1.0	0	0
17	R. Kerrigan	1	1	1.0	0	0
17	T. Knighton	1	0	0.0	0	0
17	T. Murphy	1	0	0.0	0	0
17	D. Phillips	1	0	0.0	0	0
17	P. Smith	1	0	1.0	0	0
17	K. Golston	0	1	0.0	0	0
