week	name	t	a	sck	int	ff
17	J. Ellis	3	0	0.0	0	0
17	M. Smith	3	2	0.0	0	0
17	D. Amerson	2	0	0.0	1	0
17	S. Harris	2	1	1.0	0	0
17	C. Lofton	2	1	0.0	0	0
17	T. Mays	2	1	0.0	0	0
17	D. Autry	1	0	0.0	0	0
17	D. Hayden	1	0	0.0	0	0
17	B. Mayowa	1	0	0.0	0	0
17	S. McGee	1	1	0.0	0	0
17	D. Williams	1	1	0.0	0	0
