week	name	t	a	sck	int	ff
15	J. Norman	2	1	0.0	0	1
15	K. Short	2	0	0.0	0	0
15	J. Allen	1	1	0.0	0	0
15	K. Ealy	1	0	0.0	0	0
15	D. Edwards	1	0	0.0	0	0
15	C. Johnson	1	2	0.0	0	0
15	K. Love	0	1	0.0	0	0
16	K. Coleman	7	1	0.0	0	0
16	L. Kuechly	7	1	0.0	0	0
16	K. Short	7	0	2.0	0	0
16	R. Harper	5	1	0.0	0	0
16	J. Norman	4	0	0.0	0	0
16	S. Thompson	4	1	0.0	0	0
16	C. Tillman	4	0	0.0	0	0
16	M. Addison	2	0	0.0	0	0
16	T. Davis	2	1	0.0	0	0
16	S. Lotulelei	2	0	0.0	0	0
16	J. Allen	1	0	0.0	0	0
16	C. Johnson	1	1	0.0	0	0
16	D. Edwards	0	1	0.0	0	0
16	C. Finnegan	0	2	0.0	0	0
17	C. Finnegan	4	1	0.0	0	0
17	L. Kuechly	4	5	0.0	0	0
17	R. McClain	4	3	0.0	1	0
17	J. Allen	3	2	0.0	0	0
17	T. Davis	3	2	0.0	1	0
17	K. Ealy	3	0	0.0	0	0
17	B. Jacobs	3	1	0.0	0	0
17	S. Thompson	3	4	0.0	0	0
17	T. Boston	2	3	0.0	0	0
17	J. Norman	2	0	0.0	0	0
17	C. Tillman	2	1	0.0	0	0
17	M. Addison	1	0	1.0	0	0
17	D. Edwards	1	0	0.0	0	0
17	R. Harper	1	1	0.0	0	0
17	S. Lotulelei	1	0	0.0	0	0
17	K. Love	1	0	1.0	0	0
17	C. Johnson	0	1	0.0	0	0
17	K. Short	0	2	0.0	0	0
