week	name	t	a	sck	int	ff
14	J. Durant	3	5	0.0	0	0
14	J. Babineaux	2	1	1.0	0	0
14	V. Beasley	2	0	1.0	0	0
14	W. Moore	2	0	0.0	0	0
14	R. Therezie	2	1	0.0	0	0
14	P. Adams	1	0	0.0	0	0
14	A. Clayborn	1	0	0.0	0	0
14	T. Jackson	1	3	0.0	0	0
14	J. Mbu	1	1	0.0	0	0
14	D. Trufant	1	0	0.0	0	0
14	K. Biermann	0	1	0.0	0	0
14	R. Hageman	0	3	0.0	0	0
14	G. Jarrett	0	6	0.0	0	0
15	J. Durant	7	1	0.0	0	0
15	P. Adams	5	0	0.0	0	0
15	N. Stupar	5	1	0.0	0	0
15	R. Allen	4	1	0.0	0	0
15	D. Trufant	3	0	0.0	0	0
15	R. Hageman	2	1	0.0	0	0
15	G. Jarrett	2	0	0.0	0	0
15	P. Soliai	2	0	0.0	0	0
15	R. Alford	1	0	0.0	0	0
15	J. Babineaux	1	0	0.0	0	1
15	K. Biermann	1	1	0.0	0	0
15	A. Clayborn	1	0	1.0	0	0
15	B. Reed	1	0	0.0	0	0
15	O. Schofield	1	0	0.0	0	0
15	P. Wheeler	1	0	1.0	0	1
15	K. Ishmael	0	0	0.0	1	0
15	R. Therezie	0	1	0.0	0	0
16	R. Alford	6	1	0.0	0	0
16	V. Beasley	4	0	1.0	0	1
16	P. Adams	3	1	0.0	0	0
16	R. Allen	3	0	0.0	0	0
16	N. Stupar	3	1	0.0	0	0
16	D. Trufant	3	0	0.0	0	0
16	J. Durant	2	3	0.0	0	0
16	P. Wheeler	2	1	0.0	0	0
16	K. Biermann	1	2	0.5	0	0
16	C. Godfrey	1	0	0.0	0	0
16	R. Hageman	1	0	0.0	0	0
16	K. Ishmael	1	1	0.0	0	0
16	O. Schofield	1	0	0.0	0	0
16	P. Worrilow	1	0	0.0	0	0
16	J. Babineaux	0	1	0.5	0	0
16	M. Goodman	0	1	0.0	0	0
16	T. Jackson	0	1	0.0	0	0
17	R. Alford	7	0	0.0	0	0
17	C. Godfrey	6	0	0.0	0	1
17	K. Ishmael	5	1	0.0	0	0
17	P. Worrilow	5	3	0.0	0	0
17	O. Schofield	3	1	0.0	0	0
17	D. Trufant	3	0	0.0	0	0
17	J. Babineaux	2	0	0.0	0	0
17	J. Durant	2	3	0.0	0	0
17	B. Reed	2	1	0.0	0	0
17	R. Allen	1	1	0.0	0	0
17	K. Biermann	1	1	0.0	0	0
17	A. Clayborn	1	0	0.0	0	0
17	R. Hageman	1	0	0.0	0	0
17	N. Stupar	1	0	0.0	0	0
17	T. Jackson	0	3	0.0	0	0
17	J. Mbu	0	2	0.0	0	0
