week	name	t	a	sck	int	ff
17	A. Blake	4	0	1.0	0	0
17	B. Boykin	4	0	0.0	0	1
17	W. Gay	3	0	0.0	1	0
17	M. Mitchell	3	2	0.0	0	0
17	R. Shazier	3	4	0.5	0	0
17	S. Tuitt	3	1	2.0	0	0
17	B. Dupree	2	0	0.0	0	0
17	V. Williams	2	0	0.0	0	0
17	J. Harrison	1	1	0.0	1	0
17	C. Heyward	1	0	0.0	0	0
17	S. McLendon	1	0	0.0	0	0
17	S. Spence	1	0	0.0	0	0
17	R. Cockrell	0	1	0.0	0	0
